Question,Answer
"Aiden is 12 years younger than his brother Lucas. In 6 years, Lucas will be twice as old as Aiden. How old will Aiden be in 10 years?","Let's say Aiden is x years old now. Then, Lucas is x + 12 years old.
In 6 years, Aiden will be x + 6 years old and Lucas will be x + 12 + 6 = x + 18 years old.
We know that in 6 years, Lucas will be twice Aiden's age, so:
x + 18 = 2(x + 6)
x + 18 = 2x + 12
18 = x + 12
6 = x
So, Aiden is currently 6 years old.
In 10 years, Aiden will be 6 + 10 = <<6+10=16>>16 years old.
#### 16"
Darren is 32 years old. His son Jeremy is 7 years younger than half Darren's age. How old will Jeremy be in 13 years?,"Half of Darren's age is 32 / 2 = <<32/2=16>>16 years old.
Jeremy is 7 years younger than that, so 16 - 7 = <<16-7=9>>9 years old.
In 13 years, Jeremy will be 9 + 13 = <<9+13=22>>22 years old.
#### 22"
"Karen is 32 years old. Her daughter Emily is 4 times younger than Karen, and her son Jack is half Emily's age. In how many years will the sum of their ages be 100?","Emily is 32 / 4 = <<32/4=8>>8 years old.
Jack is half of Emily's age, so 8 / 2 = <<8/2=4>>4 years old.
The sum of their current ages is 32 + 8 + 4 = <<32+8+4=44>>44 years old.
To determine how many years until the sum of their ages is 100, we calculate 100 - 44 = <<100-44=56>>56.
56 / 3 = <<56/3=19>> 18 remainder 2, which rounds up to 19 years.
In 19 years, the sum of their ages will be 100.
#### 19"
"Evelyn is 24 years old and her daughter Scarlett is 6 years old. Evelyn's mother, Grandma Hazel, is 42 years older than Evelyn. In how many years will Grandma Hazel's age be twice the combined age of Evelyn and Scarlett?","Evelyn is 24 years old and Scarlett is 6 years old.
Grandma Hazel is 24 + 42 = <<24+42=66>>66 years old.
Let's say in n years, Grandma Hazel's age will be twice the combined age of Evelyn and Scarlett.
This can be expressed as: 66 + n = 2(24 + n + 6 + n)
Simplifying: 66 + n = 2(30 + 2n)
            66 + n = 60 + 4n
            6 + n = 4n
            6 = 3n
            n = 6/3 = <<6/3=2>>2
Therefore, in 2 years, Grandma Hazel's age will be twice the combined age of Evelyn and Scarlett.
#### 2"
"In 1990, John was 30 years old and his son Mike was 5 years old. John told Mike, ""I am 6 times as old as you are."" How many years later will John be 3 times as old as Mike?","Let's assume it will be X years later when John is 3 times as old as Mike.
John's age then will be 30 + X years.
Mike's age then will be 5 + X years.
Since John will be 3 times as old as Mike, we can write:
30 + X = 3(5 + X)
30 + X = 15 + 3X
15 = 2X
X = <<15/2=7.5>>7.5, rounding to <<round(7.5)=8>>8 years
So, 8 years later, John will be 3 times as old as Mike.
#### 8"
"In 1980, Liam was 3 times as old as Sophie. In 2005, Liam was twice as old as Sophie. If Sophie was 40 years old in 2020, how old was Liam in 1990?","In 2020, Sophie was 40 years old, so in 1980 she was 40 - (2020 - 1980) = 40 - 40 = <<40-40=0>>0 years old.
In 1980, Liam was 3 times as old as Sophie, so he was 3 * 0 = <<3*0=0>>0 years old.
In 2005, Sophie was 40 - (2020 - 2005) = 40 - 15 = <<40-15=25>>25 years old.
In 2005, Liam was twice as old as Sophie, so he was 2 * 25 = <<2*25=50>>50 years old.
From 1980 to 2005, Liam aged 50 - 0 = <<50-0=50>>50 years.
From 1980 to 1990 is 10 years, so in those 10 years, Liam aged 50 * (10 / 25) = <<50*(10/25)=20>>20 years.
Since Liam was 0 years old in 1980, in 1990 he was 0 + 20 = <<0+20=20>>20 years old.
#### 20"
"Frank is currently 45 years old. His son, James, is 5 years younger than half of Frank's current age. How old will James be when Frank is 65 years old?","Half of Frank's current age is 45 / 2 = <<45/2=22.5>>23 years old (rounded up to the nearest whole number).
Since James is 5 years younger than half of Frank's age, James is currently 23 - 5 = <<23-5=18>>18 years old.
In 65 - 45 = <<65-45=20>>20 years, Frank will be 65 years old.
At that time, James will be 18 + 20 = <<18+20=38>>38 years old.
#### 38"
"Maria is currently 32 years old. Her daughter Sophia is 8 years younger than half her age. If Sophia's little brother Noah is born when Maria turns 35, how old will Sophia be when Noah celebrates his 10th birthday?","Half of Maria's current age is 32 / 2 = <<32/2=16>>16 years old.
Since Sophia is 8 years younger than that, her current age is 16 - 8 = <<16-8=8>>8 years old.
Noah will be born when Maria is 35, which is 35 - 32 = <<35-32=3>>3 years from now.
At that time, Sophia will be 8 + 3 = <<8+3=11>>11 years old.
In the 10 years from Noah's birth to his 10th birthday, Sophia will age by 10 years.
So, when Noah is 10 years old, Sophia will be 11 + 10 = <<11+10=21>>21 years old.
#### 21"
"Grandma Ethel was born in 1942. Her granddaughter, Amy, was born when Grandma Ethel was 44 years old. If Amy is 26 years younger than her father, Paul, how old will Paul be in 2023?","Grandma Ethel was born in 1942 and Amy was born when Grandma Ethel was 44.
So Amy was born in 1942 + 44 = <<1942+44=1986>>1986.
In 2023, Amy will be 2023 - 1986 = <<2023-1986=37>>37 years old.
Amy is 26 years younger than her father Paul, so Paul is 37 + 26 = <<37+26=63>>63 years old in 2023.
#### 63"
"John is currently 30 years old. His daughter Sarah is 5 years old, and his son Michael is 3 years younger than Sarah. If John's wife Emily is 2 years younger than John, what will be the average age of the family in 7 years?","John's current age is 30 years old.
In 7 years, John's age will be 30 + 7 = <<30+7=37>>37 years old.
Emily is 2 years younger than John, so her current age is 30 - 2 = <<30-2=28>>28 years old.
In 7 years, Emily's age will be 28 + 7 = <<28+7=35>>35 years old.
Sarah is currently 5 years old.
In 7 years, Sarah's age will be 5 + 7 = <<5+7=12>>12 years old.
Michael is 3 years younger than Sarah, so his current age is 5 - 3 = <<5-3=2>>2 years old.
In 7 years, Michael's age will be 2 + 7 = <<2+7=9>>9 years old.
The sum of the family's ages in 7 years will be 37 + 35 + 12 + 9 = <<37+35+12+9=93>>93 years old.
The average age of the family in 7 years will be 93 / 4 = <<93/4=23.25>>23 years old.
#### 23"
"Julian is 12 years old. His father, Marcus, is 3 times Julian's age. In 10 years, what will be the difference between Marcus's age and twice Julian's age?","Julian is 12 years old now.
In 10 years, Julian will be 12 + 10 = <<12+10=22>>22 years old.
Marcus is currently 3 * 12 = <<3*12=36>>36 years old.
In 10 years, Marcus will be 36 + 10 = <<36+10=46>>46 years old.
In 10 years, twice Julian's age will be 2 * 22 = <<2*22=44>>44 years old.
The difference between Marcus's age and twice Julian's age in 10 years will be 46 - 44 = <<46-44=2>>2 years.
#### 2"
"In 1995, John was 5 times as old as his daughter Mary. In 2025, the sum of their ages will be 90. How old was Mary in 1995?","Let's say Mary was x years old in 1995.
Then John would have been 5x years old in 1995.
In 2025, Mary will be x + 30 years old and John will be 5x + 30 years old.
We know the sum of their ages in 2025 is 90.
So, (x + 30) + (5x + 30) = 90
6x + 60 = 90
6x = 90 - 60
6x = <<90-60=30>>30
x = 30/6 = <<30/6=5>>5
Mary was 5 years old in 1995.
#### 5"
"Linda is 24 years old, which is 3 times the age of her sister Kristen. Their mother, Deborah, is 30 years older than Linda. How old will Deborah be in 12 years when Linda is twice Kristen's age?","Linda is currently 24 years old, and Kristen is 24 / 3 = <<24/3=8>>8 years old.
In 12 years, Linda will be 24 + 12 = <<24+12=36>>36 years old.
At that time, Kristen will be 8 + 12 = <<8+12=20>>20 years old, which is indeed half of Linda's age then.
Currently, Deborah is 24 + 30 = <<24+30=54>>54 years old.
In 12 years, Deborah will be 54 + 12 = <<54+12=66>>66 years old.
#### 66"
"Avery is currently 32 years old. His brother, Caleb, is 7 years younger than him. If their father, Ethan, was 29 years old when Avery was born, how old will Ethan be in 5 years when Caleb is the same age as Avery is now?","Caleb is 7 years younger than 32 year old Avery, so Caleb is currently 32 - 7 = <<32-7=25>>25 years old.
In 5 years, Caleb will be 25 + 5 = <<25+5=30>>30 years old.
At that time, Avery will be 32 + 5 = <<32+5=37>>37 years old.
When Avery was born, Ethan was 29. So when Avery is 37, Ethan will be 29 + 37 = <<29+37=66>>66 years old.
Therefore, in 5 years when Caleb is the same age as Avery is now, their father Ethan will be 66 years old.
#### 66"
"Lisa is 12 years younger than her brother Mark. In 6 years, Mark will be twice as old as Lisa. How old will Lisa be in 10 years?","Let's say Lisa is x years old now. Then Mark is x + 12 years old now.
In 6 years, Lisa will be x + 6 years old, and Mark will be x + 12 + 6 = x + 18 years old.
We know that Mark will be twice Lisa's age in 6 years, so:
x + 18 = 2(x + 6)
x + 18 = 2x + 12
18 = x + 12
6 = x
So Lisa is 6 years old now.
In 10 years, Lisa will be 6 + 10 = <<6+10=16>>16 years old.
#### 16"
"Lily is 12 years younger than her brother, who is half the age of their father. If Lily is currently 18 years old, how old will their father be in 7 years?","Lily is currently 18 years old. Her brother is 12 years older, so he is 18 + 12 = <<18+12=30>>30 years old now.
Their father is twice the age of Lily's brother. So the father's current age is 30 * 2 = <<30*2=60>>60 years old.
In 7 years, the father will be 60 + 7 = <<60+7=67>>67 years old.
#### 67"
"Lucy is 10 years younger than her brother Tom. In 8 years, Tom will be twice as old as Lucy. How old is Lucy now?","Let Lucy's current age be x. Then, Tom's current age is x + 10.
In 8 years, Lucy will be x + 8 years old, and Tom will be x + 10 + 8 = x + 18 years old.
According to the question, in 8 years, Tom will be twice as old as Lucy. So, we can write:
x + 18 = 2(x + 8)
x + 18 = 2x + 16
18 = x + 16
2 = x
Therefore, Lucy is currently <<2=2>>2 years old.
#### 2"
"Amy is 12 years younger than her brother Tom. In 8 years, Tom will be twice as old as Amy. How old is Amy now?","Let's say Amy is x years old now. Then Tom is x + 12 years old now.
In 8 years, Amy will be x + 8 years old, and Tom will be x + 12 + 8 = x + 20 years old.
We know that in 8 years, Tom will be twice as old as Amy. So, x + 20 = 2(x + 8)
x + 20 = 2x + 16
20 = x + 16
x = <<20-16=4>>4
Therefore, Amy is 4 years old now.
#### 4"
"Timmy is 12 years old and his sister Jenny is 5 years younger than him. In 10 years, Timmy's age will be twice Jenny's age. How old will Jenny be in 15 years?","Timmy is currently 12 years old.
Jenny is 5 years younger than Timmy, so 12 - 5 = <<12-5=7>>7 years old.
In 10 years, Timmy will be 12 + 10 = <<12+10=22>>22 years old.
In 10 years, Jenny will be 7 + 10 = <<7+10=17>>17 years old.
Timmy's age of 22 is twice Jenny's age of 17 in 10 years, so the information checks out.
To find Jenny's age in 15 years, we take her current age of 7 and add 15.
7 + 15 = <<7+15=22>>22 years old.
Jenny will be 22 years old in 15 years.
#### 22"
"Alphonse is 8 years older than his sister Beatrice. Beatrice is currently half the age of their mother Cathy. In 10 years, the sum of all their ages will be 100. How old is Cathy now?","Let's say Beatrice is currently x years old.
Since Alphonse is 8 years older than Beatrice, Alphonse is currently x + 8 years old.
Beatrice is half the age of their mother Cathy, so Cathy is currently 2x years old.
In 10 years:
- Beatrice will be x + 10 years old
- Alphonse will be (x + 8) + 10 = x + 18 years old
- Cathy will be 2x + 10 years old
The sum of all their ages in 10 years will be 100. So:
(x + 10) + (x + 18) + (2x + 10) = 100
4x + 38 = <<4*x+38=100>>100
4x = 100 - 38 = <<100-38=62>>62
x = 62 / 4 = <<62/4=15.5>>15.5
So Beatrice is currently 15.5 years old (rounded down to 15).
Since Cathy is twice Beatrice's age, Cathy is currently 15.5 * 2 = <<15.5*2=31>>31 years old.
#### 31"
"Samantha is 8 years younger than her brother Tom. In 6 years, Tom will be twice as old as Samantha. How old will Samantha be in 10 years?","Let's say Samantha is x years old now. Then Tom is x + 8 years old now.
In 6 years, Samantha will be x + 6 years old, and Tom will be x + 8 + 6 = x + 14 years old.
We know that in 6 years, Tom will be twice Samantha's age, so:
x + 14 = 2(x + 6)
x + 14 = 2x + 12
14 = x + 12
2 = x
So Samantha is 2 years old now.
In 10 years, Samantha will be 2 + 10 = <<2+10=12>>12 years old.
#### 12"
"Sam is 12 years younger than his brother Tom. In 8 years, Sam will be 2/3 of Tom's age. How old is Sam now?","Let's say Sam's current age is x. Then, Tom's current age is x + 12.
In 8 years, Sam will be x + 8 years old, and Tom will be x + 12 + 8 = x + 20 years old.
We know that in 8 years, Sam will be 2/3 of Tom's age, so:
(x + 8) = 2/3 * (x + 20)
x + 8 = 2/3x + 40/3
x + 8 = 2/3x + 40/3
3x + 24 = 2x + 40
3x - 2x = 40 - 24
x = <<40-24=16>>16
Therefore, Sam is currently 16 years old.
#### 16"
"In 1980, John was 3 times as old as his son Bob. In 2020, John will be twice as old as Bob. If Bob was born in 1962, how old will John be in 2030?","Since Bob was born in 1962, in 1980 he was 1980 - 1962 = <<1980-1962=18>>18 years old.
In 1980, John was 3 times as old as Bob, so John was 3 * 18 = <<3*18=54>>54 years old.
John was born in 1980 - 54 = <<1980-54=1926>>1926.
In 2030, John will be 2030 - 1926 = <<2030-1926=104>>104 years old.
#### 104"
"Josh is 10 years older than his sister Lily. In 5 years, Josh will be twice as old as Lily. How old is Lily now?","Let Lily's current age be x. Then, Josh is currently x + 10 years old.
In 5 years, Lily will be x + 5 years old, and Josh will be x + 10 + 5 = x + 15 years old.
We know that in 5 years, Josh will be twice Lily's age. So, x + 15 = 2(x + 5)
x + 15 = 2x + 10
15 = x + 10
x = <<15-10=5>>5
Therefore, Lily is currently 5 years old.
#### 5"
"Charlotte is 7 years younger than her brother Louis. If in 5 years, Louis will be twice as old as Charlotte, how old is Charlotte now?","Let's define variables:
Let C = Charlotte's current age
Let L = Louis's current age
We know Louis is 7 years older than Charlotte. So L = C + 7.
In 5 years, Louis will be twice Charlotte's age then.
L + 5 = 2(C + 5)
Substituting L with C + 7:
C + 7 + 5 = 2(C + 5)
C + 12 = 2C + 10
12 = C + 10
C = <<12-10=2>>2
So, Charlotte is currently 2 years old.
#### 2"
Jenna is 12 years old and her grandmother is 72. In how many years will Jenna's grandmother be three times as old as Jenna?,"Let's denote the number of years as x.
After x years, Jenna will be 12 + x years old.
After x years, Jenna's grandmother will be 72 + x years old.
We want to find x such that 72 + x = 3(12 + x).
72 + x = 36 + 3x
36 + x = 3x
x = 36 / 2 = <<36/2=18>>18
In 18 years, Jenna's grandmother will be three times as old as Jenna.
#### 18"
"Gina is 32 years old and her daughter Hazel is 7 years old. Gina's mother, Isabel, is 29 years older than Gina. How old will Hazel be when Isabel is 4 times as old as Hazel?","Gina is 32 years old, so Isabel is 32 + 29 = <<32+29=61>>61 years old.
Let's say Hazel will be x years old when Isabel is 4 times her age.
This means 61 + x = 4x
61 = 4x - x
61 = 3x
x = 61/3 = <<61/3=20.333333333333332>>20 (rounded to the nearest whole number)
So Hazel will be 20 years old when Isabel is 4 times her age.
#### 20"
